codigo_pais,pais,nivel_ingreso,a�o,codigo_indicador,energia_per_capita
CZE,Czechia,High income,1999,EG.USE.PCAP.KG.OE,3782.89
CZE,Czechia,High income,2000,EG.USE.PCAP.KG.OE,3988.04
CZE,Czechia,High income,2001,EG.USE.PCAP.KG.OE,4111.15
CZE,Czechia,High income,2002,EG.USE.PCAP.KG.OE,4163.45
CZE,Czechia,High income,2003,EG.USE.PCAP.KG.OE,4357.57
CZE,Czechia,High income,2004,EG.USE.PCAP.KG.OE,4460.26
CZE,Czechia,High income,2005,EG.USE.PCAP.KG.OE,4400.88
CZE,Czechia,High income,2006,EG.USE.PCAP.KG.OE,4491.52
CZE,Czechia,High income,2007,EG.USE.PCAP.KG.OE,4468.96
CZE,Czechia,High income,2008,EG.USE.PCAP.KG.OE,4330.71
CZE,Czechia,High income,2009,EG.USE.PCAP.KG.OE,4034.74
CZE,Czechia,High income,2010,EG.USE.PCAP.KG.OE,4237.9
CZE,Czechia,High income,2011,EG.USE.PCAP.KG.OE,4077.36
CZE,Czechia,High income,2012,EG.USE.PCAP.KG.OE,4054.09
CZE,Czechia,High income,2013,EG.USE.PCAP.KG.OE,3989.99
DEU,Germany,High income,1980,EG.USE.PCAP.KG.OE,4562.3
DEU,Germany,High income,1981,EG.USE.PCAP.KG.OE,4399.5
DEU,Germany,High income,1982,EG.USE.PCAP.KG.OE,4257.86
DEU,Germany,High income,1983,EG.USE.PCAP.KG.OE,4268.05
DEU,Germany,High income,1984,EG.USE.PCAP.KG.OE,4447.32
DEU,Germany,High income,1985,EG.USE.PCAP.KG.OE,4598.14
DEU,Germany,High income,1986,EG.USE.PCAP.KG.OE,4589.15
DEU,Germany,High income,1987,EG.USE.PCAP.KG.OE,4616.4
DEU,Germany,High income,1988,EG.USE.PCAP.KG.OE,4629.18
DEU,Germany,High income,1989,EG.USE.PCAP.KG.OE,4514.7
DEU,Germany,High income,1990,EG.USE.PCAP.KG.OE,4421.36
DEU,Germany,High income,1991,EG.USE.PCAP.KG.OE,4302.89
DEU,Germany,High income,1992,EG.USE.PCAP.KG.OE,4190.98
DEU,Germany,High income,1993,EG.USE.PCAP.KG.OE,4122.7
DEU,Germany,High income,1994,EG.USE.PCAP.KG.OE,4088.8
DEU,Germany,High income,1995,EG.USE.PCAP.KG.OE,4119.69
DEU,Germany,High income,1996,EG.USE.PCAP.KG.OE,4246.55
DEU,Germany,High income,1997,EG.USE.PCAP.KG.OE,4203.36
DEU,Germany,High income,1998,EG.USE.PCAP.KG.OE,4177.29
DEU,Germany,High income,1999,EG.USE.PCAP.KG.OE,4079.93
DEU,Germany,High income,2000,EG.USE.PCAP.KG.OE,4094.06
DEU,Germany,High income,2001,EG.USE.PCAP.KG.OE,4209.8
DEU,Germany,High income,2002,EG.USE.PCAP.KG.OE,4108.4
DEU,Germany,High income,2003,EG.USE.PCAP.KG.OE,4084.5
DEU,Germany,High income,2004,EG.USE.PCAP.KG.OE,4114.39
DEU,Germany,High income,2005,EG.USE.PCAP.KG.OE,4086.5
DEU,Germany,High income,2006,EG.USE.PCAP.KG.OE,4204.65
DEU,Germany,High income,2007,EG.USE.PCAP.KG.OE,3985.81
DEU,Germany,High income,2008,EG.USE.PCAP.KG.OE,4036.83
DEU,Germany,High income,2009,EG.USE.PCAP.KG.OE,3790.5
DEU,Germany,High income,2010,EG.USE.PCAP.KG.OE,3997.08
DEU,Germany,High income,2011,EG.USE.PCAP.KG.OE,3869.82
DEU,Germany,High income,2012,EG.USE.PCAP.KG.OE,3876.95
DEU,Germany,High income,2013,EG.USE.PCAP.KG.OE,3939.53
DJI,Djibouti,Lower middle income,1990,EG.USE.PCAP.KG.OE,225.33
DJI,Djibouti,Lower middle income,2004,EG.USE.PCAP.KG.OE,162.52
DJI,Djibouti,Lower middle income,2005,EG.USE.PCAP.KG.OE,167.3
DJI,Djibouti,Lower middle income,2006,EG.USE.PCAP.KG.OE,168.84
DJI,Djibouti,Lower middle income,2007,EG.USE.PCAP.KG.OE,165.28
DMA,Dominica,Upper middle income,1990,EG.USE.PCAP.KG.OE,304.71
DMA,Dominica,Upper middle income,2004,EG.USE.PCAP.KG.OE,568.73
DMA,Dominica,Upper middle income,2005,EG.USE.PCAP.KG.OE,597.02
DMA,Dominica,Upper middle income,2006,EG.USE.PCAP.KG.OE,610.98
DMA,Dominica,Upper middle income,2007,EG.USE.PCAP.KG.OE,625.23
DNK,Denmark,High income,1980,EG.USE.PCAP.KG.OE,3735.14
DNK,Denmark,High income,1981,EG.USE.PCAP.KG.OE,3381.43
DNK,Denmark,High income,1982,EG.USE.PCAP.KG.OE,3422.37
DNK,Denmark,High income,1983,EG.USE.PCAP.KG.OE,3233.16
DNK,Denmark,High income,1984,EG.USE.PCAP.KG.OE,3353.46
DNK,Denmark,High income,1985,EG.USE.PCAP.KG.OE,3774.1
DNK,Denmark,High income,1986,EG.USE.PCAP.KG.OE,3823.5
DNK,Denmark,High income,1987,EG.USE.PCAP.KG.OE,3819.83
DNK,Denmark,High income,1988,EG.USE.PCAP.KG.OE,3642.12
DNK,Denmark,High income,1989,EG.USE.PCAP.KG.OE,3414.21
DNK,Denmark,High income,1990,EG.USE.PCAP.KG.OE,3376.78
DNK,Denmark,High income,1991,EG.USE.PCAP.KG.OE,3734.82
DNK,Denmark,High income,1992,EG.USE.PCAP.KG.OE,3561.89
DNK,Denmark,High income,1993,EG.USE.PCAP.KG.OE,3645.52
DNK,Denmark,High income,1994,EG.USE.PCAP.KG.OE,3760.58
DNK,Denmark,High income,1995,EG.USE.PCAP.KG.OE,3706.44
DNK,Denmark,High income,1996,EG.USE.PCAP.KG.OE,4170.25
DNK,Denmark,High income,1997,EG.USE.PCAP.KG.OE,3848.16
DNK,Denmark,High income,1998,EG.USE.PCAP.KG.OE,3772.11
DNK,Denmark,High income,1999,EG.USE.PCAP.KG.OE,3602.67
DNK,Denmark,High income,2000,EG.USE.PCAP.KG.OE,3489.61
DNK,Denmark,High income,2001,EG.USE.PCAP.KG.OE,3583.96
DNK,Denmark,High income,2002,EG.USE.PCAP.KG.OE,3535.1
DNK,Denmark,High income,2003,EG.USE.PCAP.KG.OE,3727.83
DNK,Denmark,High income,2004,EG.USE.PCAP.KG.OE,3597.17
DNK,Denmark,High income,2005,EG.USE.PCAP.KG.OE,3487.63
DNK,Denmark,High income,2006,EG.USE.PCAP.KG.OE,3728.17
DNK,Denmark,High income,2007,EG.USE.PCAP.KG.OE,3622.6
DNK,Denmark,High income,2008,EG.USE.PCAP.KG.OE,3501.51
DNK,Denmark,High income,2009,EG.USE.PCAP.KG.OE,3329.21
DNK,Denmark,High income,2010,EG.USE.PCAP.KG.OE,3510.8
DNK,Denmark,High income,2011,EG.USE.PCAP.KG.OE,3230.19
DNK,Denmark,High income,2012,EG.USE.PCAP.KG.OE,3091.58
DNK,Denmark,High income,2013,EG.USE.PCAP.KG.OE,3125.34
DOM,Dominican Republic,Upper middle income,1980,EG.USE.PCAP.KG.OE,596.73
DOM,Dominican Republic,Upper middle income,1981,EG.USE.PCAP.KG.OE,603.8
DOM,Dominican Republic,Upper middle income,1982,EG.USE.PCAP.KG.OE,603.27
DOM,Dominican Republic,Upper middle income,1983,EG.USE.PCAP.KG.OE,627.63
DOM,Dominican Republic,Upper middle income,1984,EG.USE.PCAP.KG.OE,646.84
DOM,Dominican Republic,Upper middle income,1985,EG.USE.PCAP.KG.OE,527.67
DOM,Dominican Republic,Upper middle income,1986,EG.USE.PCAP.KG.OE,536.32
DOM,Dominican Republic,Upper middle income,1987,EG.USE.PCAP.KG.OE,594.95
DOM,Dominican Republic,Upper middle income,1988,EG.USE.PCAP.KG.OE,557.77
DOM,Dominican Republic,Upper middle income,1989,EG.USE.PCAP.KG.OE,538.58
DOM,Dominican Republic,Upper middle income,1990,EG.USE.PCAP.KG.OE,563.17
DOM,Dominican Republic,Upper middle income,1991,EG.USE.PCAP.KG.OE,556.01
DOM,Dominican Republic,Upper middle income,1992,EG.USE.PCAP.KG.OE,604.23
DOM,Dominican Republic,Upper middle income,1993,EG.USE.PCAP.KG.OE,574.14
DOM,Dominican Republic,Upper middle income,1994,EG.USE.PCAP.KG.OE,646.84
DOM,Dominican Republic,Upper middle income,1995,EG.USE.PCAP.KG.OE,666.78
DOM,Dominican Republic,Upper middle income,1996,EG.USE.PCAP.KG.OE,683.57
DOM,Dominican Republic,Upper middle income,1997,EG.USE.PCAP.KG.OE,749.88
DOM,Dominican Republic,Upper middle income,1998,EG.USE.PCAP.KG.OE,779.87
DOM,Dominican Republic,Upper middle income,1999,EG.USE.PCAP.KG.OE,798.7
DOM,Dominican Republic,Upper middle income,2000,EG.USE.PCAP.KG.OE,845.32
DOM,Dominican Republic,Upper middle income,2001,EG.USE.PCAP.KG.OE,807.69
DOM,Dominican Republic,Upper middle income,2002,EG.USE.PCAP.KG.OE,844.83
DOM,Dominican Republic,Upper middle income,2003,EG.USE.PCAP.KG.OE,788.43
DOM,Dominican Republic,Upper middle income,2004,EG.USE.PCAP.KG.OE,703.36
DOM,Dominican Republic,Upper middle income,2005,EG.USE.PCAP.KG.OE,754.49
DOM,Dominican Republic,Upper middle income,2006,EG.USE.PCAP.KG.OE,771.09
DOM,Dominican Republic,Upper middle income,2007,EG.USE.PCAP.KG.OE,774.4
DOM,Dominican Republic,Upper middle income,2008,EG.USE.PCAP.KG.OE,766.72
DOM,Dominican Republic,Upper middle income,2009,EG.USE.PCAP.KG.OE,742.66
DOM,Dominican Republic,Upper middle income,2010,EG.USE.PCAP.KG.OE,770.28
DOM,Dominican Republic,Upper middle income,2011,EG.USE.PCAP.KG.OE,774.33
DOM,Dominican Republic,Upper middle income,2012,EG.USE.PCAP.KG.OE,807.26
DOM,Dominican Republic,Upper middle income,2013,EG.USE.PCAP.KG.OE,751.55
DZA,Algeria,Lower middle income,1980,EG.USE.PCAP.KG.OE,597.95
DZA,Algeria,Lower middle income,1981,EG.USE.PCAP.KG.OE,629.53
DZA,Algeria,Lower middle income,1982,EG.USE.PCAP.KG.OE,793.43
DZA,Algeria,Lower middle income,1983,EG.USE.PCAP.KG.OE,829.18
DZA,Algeria,Lower middle income,1984,EG.USE.PCAP.KG.OE,794.49
DZA,Algeria,Lower middle income,1985,EG.USE.PCAP.KG.OE,801.71
DZA,Algeria,Lower middle income,1986,EG.USE.PCAP.KG.OE,875.93
DZA,Algeria,Lower middle income,1987,EG.USE.PCAP.KG.OE,839.19
DZA,Algeria,Lower middle income,1988,EG.USE.PCAP.KG.OE,861.92
DZA,Algeria,Lower middle income,1989,EG.USE.PCAP.KG.OE,832.44
DZA,Algeria,Lower middle income,1990,EG.USE.PCAP.KG.OE,869.39
DZA,Algeria,Lower middle income,1991,EG.USE.PCAP.KG.OE,897.94
DZA,Algeria,Lower middle income,1992,EG.USE.PCAP.KG.OE,898.04
DZA,Algeria,Lower middle income,1993,EG.USE.PCAP.KG.OE,881.27
DZA,Algeria,Lower middle income,1994,EG.USE.PCAP.KG.OE,831.74
DZA,Algeria,Lower middle income,1995,EG.USE.PCAP.KG.OE,851.32
DZA,Algeria,Lower middle income,1996,EG.USE.PCAP.KG.OE,809.9
DZA,Algeria,Lower middle income,1997,EG.USE.PCAP.KG.OE,816.08
DZA,Algeria,Lower middle income,1998,EG.USE.PCAP.KG.OE,831.92
DZA,Algeria,Lower middle income,1999,EG.USE.PCAP.KG.OE,875.73
DZA,Algeria,Lower middle income,2000,EG.USE.PCAP.KG.OE,877.17
DZA,Algeria,Lower middle income,2001,EG.USE.PCAP.KG.OE,866.95
DZA,Algeria,Lower middle income,2002,EG.USE.PCAP.KG.OE,914.92
DZA,Algeria,Lower middle income,2003,EG.USE.PCAP.KG.OE,959.25
DZA,Algeria,Lower middle income,2004,EG.USE.PCAP.KG.OE,957.6
DZA,Algeria,Lower middle income,2005,EG.USE.PCAP.KG.OE,983.68
DZA,Algeria,Lower middle income,2006,EG.USE.PCAP.KG.OE,1038.27
DZA,Algeria,Lower middle income,2007,EG.USE.PCAP.KG.OE,1083.99
DZA,Algeria,Lower middle income,2008,EG.USE.PCAP.KG.OE,1078.2
DZA,Algeria,Lower middle income,2009,EG.USE.PCAP.KG.OE,1158.18
DZA,Algeria,Lower middle income,2010,EG.USE.PCAP.KG.OE,1117.98
DZA,Algeria,Lower middle income,2011,EG.USE.PCAP.KG.OE,1144.32
DZA,Algeria,Lower middle income,2012,EG.USE.PCAP.KG.OE,1233.62
DZA,Algeria,Lower middle income,2013,EG.USE.PCAP.KG.OE,1252.07
EAP,East Asia & Pacific (excluding high income),,1980,EG.USE.PCAP.KG.OE,569.8
EAP,East Asia & Pacific (excluding high income),,1981,EG.USE.PCAP.KG.OE,561.51
EAP,East Asia & Pacific (excluding high income),,1982,EG.USE.PCAP.KG.OE,568.86
EAP,East Asia & Pacific (excluding high income),,1983,EG.USE.PCAP.KG.OE,580.49
EAP,East Asia & Pacific (excluding high income),,1984,EG.USE.PCAP.KG.OE,601.22
EAP,East Asia & Pacific (excluding high income),,1985,EG.USE.PCAP.KG.OE,609.7
EAP,East Asia & Pacific (excluding high income),,1986,EG.USE.PCAP.KG.OE,623.56
EAP,East Asia & Pacific (excluding high income),,1987,EG.USE.PCAP.KG.OE,641.19
EAP,East Asia & Pacific (excluding high income),,1988,EG.USE.PCAP.KG.OE,662.97
EAP,East Asia & Pacific (excluding high income),,1989,EG.USE.PCAP.KG.OE,669.77
EAP,East Asia & Pacific (excluding high income),,1990,EG.USE.PCAP.KG.OE,712.15
EAP,East Asia & Pacific (excluding high income),,1991,EG.USE.PCAP.KG.OE,695.49
EAP,East Asia & Pacific (excluding high income),,1992,EG.USE.PCAP.KG.OE,708.52
EAP,East Asia & Pacific (excluding high income),,1993,EG.USE.PCAP.KG.OE,739.58
EAP,East Asia & Pacific (excluding high income),,1994,EG.USE.PCAP.KG.OE,759.63
EAP,East Asia & Pacific (excluding high income),,1995,EG.USE.PCAP.KG.OE,801.95
EAP,East Asia & Pacific (excluding high income),,1996,EG.USE.PCAP.KG.OE,817.73
EAP,East Asia & Pacific (excluding high income),,1997,EG.USE.PCAP.KG.OE,815.86
EAP,East Asia & Pacific (excluding high income),,1998,EG.USE.PCAP.KG.OE,806.46
EAP,East Asia & Pacific (excluding high income),,1999,EG.USE.PCAP.KG.OE,817.78
EAP,East Asia & Pacific (excluding high income),,2000,EG.USE.PCAP.KG.OE,842.42
EAP,East Asia & Pacific (excluding high income),,2001,EG.USE.PCAP.KG.OE,864.64
EAP,East Asia & Pacific (excluding high income),,2002,EG.USE.PCAP.KG.OE,910.91
EAP,East Asia & Pacific (excluding high income),,2003,EG.USE.PCAP.KG.OE,1008.36
EAP,East Asia & Pacific (excluding high income),,2004,EG.USE.PCAP.KG.OE,1121.87
EAP,East Asia & Pacific (excluding high income),,2005,EG.USE.PCAP.KG.OE,1212.72
EAP,East Asia & Pacific (excluding high income),,2006,EG.USE.PCAP.KG.OE,1296.87
EAP,East Asia & Pacific (excluding high income),,2007,EG.USE.PCAP.KG.OE,1377.33
EAP,East Asia & Pacific (excluding high income),,2008,EG.USE.PCAP.KG.OE,1412.33
EAP,East Asia & Pacific (excluding high income),,2009,EG.USE.PCAP.KG.OE,1487.68
EAP,East Asia & Pacific (excluding high income),,2010,EG.USE.PCAP.KG.OE,1618.75
EAP,East Asia & Pacific (excluding high income),,2011,EG.USE.PCAP.KG.OE,1698.74
EAP,East Asia & Pacific (excluding high income),,2012,EG.USE.PCAP.KG.OE,1749.98
EAP,East Asia & Pacific (excluding high income),,2013,EG.USE.PCAP.KG.OE,1794.95
EAR,Early-demographic dividend,,1980,EG.USE.PCAP.KG.OE,501.64
EAR,Early-demographic dividend,,1981,EG.USE.PCAP.KG.OE,521.92
EAR,Early-demographic dividend,,1982,EG.USE.PCAP.KG.OE,538.49
EAR,Early-demographic dividend,,1983,EG.USE.PCAP.KG.OE,533.05
EAR,Early-demographic dividend,,1984,EG.USE.PCAP.KG.OE,538.62
EAR,Early-demographic dividend,,1985,EG.USE.PCAP.KG.OE,543.47
EAR,Early-demographic dividend,,1986,EG.USE.PCAP.KG.OE,548.46
EAR,Early-demographic dividend,,1987,EG.USE.PCAP.KG.OE,562.73
EAR,Early-demographic dividend,,1988,EG.USE.PCAP.KG.OE,570.87
EAR,Early-demographic dividend,,1989,EG.USE.PCAP.KG.OE,577.62
EAR,Early-demographic dividend,,1990,EG.USE.PCAP.KG.OE,613.71
EAR,Early-demographic dividend,,1991,EG.USE.PCAP.KG.OE,626.17
EAR,Early-demographic dividend,,1992,EG.USE.PCAP.KG.OE,630.11
EAR,Early-demographic dividend,,1993,EG.USE.PCAP.KG.OE,637.98
EAR,Early-demographic dividend,,1994,EG.USE.PCAP.KG.OE,650.23
EAR,Early-demographic dividend,,1995,EG.USE.PCAP.KG.OE,659.82
EAR,Early-demographic dividend,,1996,EG.USE.PCAP.KG.OE,666.3
EAR,Early-demographic dividend,,1997,EG.USE.PCAP.KG.OE,677.58
EAR,Early-demographic dividend,,1998,EG.USE.PCAP.KG.OE,683.03
EAR,Early-demographic dividend,,1999,EG.USE.PCAP.KG.OE,696.01
EAR,Early-demographic dividend,,2000,EG.USE.PCAP.KG.OE,698.39
EAR,Early-demographic dividend,,2001,EG.USE.PCAP.KG.OE,699.53
EAR,Early-demographic dividend,,2002,EG.USE.PCAP.KG.OE,707.84
EAR,Early-demographic dividend,,2003,EG.USE.PCAP.KG.OE,715.34
EAR,Early-demographic dividend,,2004,EG.USE.PCAP.KG.OE,738.02
EAR,Early-demographic dividend,,2005,EG.USE.PCAP.KG.OE,755.36
EAR,Early-demographic dividend,,2006,EG.USE.PCAP.KG.OE,778.73
EAR,Early-demographic dividend,,2007,EG.USE.PCAP.KG.OE,793.9
EAR,Early-demographic dividend,,2008,EG.USE.PCAP.KG.OE,815.87
EAR,Early-demographic dividend,,2009,EG.USE.PCAP.KG.OE,832.89
EAR,Early-demographic dividend,,2010,EG.USE.PCAP.KG.OE,850.7
EAR,Early-demographic dividend,,2011,EG.USE.PCAP.KG.OE,851.31
EAR,Early-demographic dividend,,2012,EG.USE.PCAP.KG.OE,876.21
EAR,Early-demographic dividend,,2013,EG.USE.PCAP.KG.OE,871.79
EAS,East Asia & Pacific,,1980,EG.USE.PCAP.KG.OE,823.49
EAS,East Asia & Pacific,,1981,EG.USE.PCAP.KG.OE,805.8
EAS,East Asia & Pacific,,1982,EG.USE.PCAP.KG.OE,812.04
EAS,East Asia & Pacific,,1983,EG.USE.PCAP.KG.OE,821.26
EAS,East Asia & Pacific,,1984,EG.USE.PCAP.KG.OE,856.66
EAS,East Asia & Pacific,,1985,EG.USE.PCAP.KG.OE,862.82
EAS,East Asia & Pacific,,1986,EG.USE.PCAP.KG.OE,880.74
EAS,East Asia & Pacific,,1987,EG.USE.PCAP.KG.OE,901.59
EAS,East Asia & Pacific,,1988,EG.USE.PCAP.KG.OE,939.11
EAS,East Asia & Pacific,,1989,EG.USE.PCAP.KG.OE,957.02
EAS,East Asia & Pacific,,1990,EG.USE.PCAP.KG.OE,1015.94
EAS,East Asia & Pacific,,1991,EG.USE.PCAP.KG.OE,1005.56
EAS,East Asia & Pacific,,1992,EG.USE.PCAP.KG.OE,1028.15
EAS,East Asia & Pacific,,1993,EG.USE.PCAP.KG.OE,1066.19
EAS,East Asia & Pacific,,1994,EG.USE.PCAP.KG.OE,1100.24
EAS,East Asia & Pacific,,1995,EG.USE.PCAP.KG.OE,1145.41
EAS,East Asia & Pacific,,1996,EG.USE.PCAP.KG.OE,1171.88
EAS,East Asia & Pacific,,1997,EG.USE.PCAP.KG.OE,1180
EAS,East Asia & Pacific,,1998,EG.USE.PCAP.KG.OE,1159.09
EAS,East Asia & Pacific,,1999,EG.USE.PCAP.KG.OE,1180.97
EAS,East Asia & Pacific,,2000,EG.USE.PCAP.KG.OE,1214.83
EAS,East Asia & Pacific,,2001,EG.USE.PCAP.KG.OE,1230.4
EAS,East Asia & Pacific,,2002,EG.USE.PCAP.KG.OE,1274.55
EAS,East Asia & Pacific,,2003,EG.USE.PCAP.KG.OE,1362.55
EAS,East Asia & Pacific,,2004,EG.USE.PCAP.KG.OE,1475.59
EAS,East Asia & Pacific,,2005,EG.USE.PCAP.KG.OE,1549.83
EAS,East Asia & Pacific,,2006,EG.USE.PCAP.KG.OE,1627.61
EAS,East Asia & Pacific,,2007,EG.USE.PCAP.KG.OE,1702.23
EAS,East Asia & Pacific,,2008,EG.USE.PCAP.KG.OE,1725.58
EAS,East Asia & Pacific,,2009,EG.USE.PCAP.KG.OE,1777.77
EAS,East Asia & Pacific,,2010,EG.USE.PCAP.KG.OE,1920.14
EAS,East Asia & Pacific,,2011,EG.USE.PCAP.KG.OE,1977.31
EAS,East Asia & Pacific,,2012,EG.USE.PCAP.KG.OE,2015.06
EAS,East Asia & Pacific,,2013,EG.USE.PCAP.KG.OE,2054.58
ECA,Europe & Central Asia (excluding high income),,1990,EG.USE.PCAP.KG.OE,4152.36
ECA,Europe & Central Asia (excluding high income),,1991,EG.USE.PCAP.KG.OE,4056.37
ECA,Europe & Central Asia (excluding high income),,1992,EG.USE.PCAP.KG.OE,3661.16
ECA,Europe & Central Asia (excluding high income),,1993,EG.USE.PCAP.KG.OE,3396.75
ECA,Europe & Central Asia (excluding high income),,1994,EG.USE.PCAP.KG.OE,2990.22
ECA,Europe & Central Asia (excluding high income),,1995,EG.USE.PCAP.KG.OE,2910.83
ECA,Europe & Central Asia (excluding high income),,1996,EG.USE.PCAP.KG.OE,2849.61
ECA,Europe & Central Asia (excluding high income),,1997,EG.USE.PCAP.KG.OE,2741.18
ECA,Europe & Central Asia (excluding high income),,1998,EG.USE.PCAP.KG.OE,2696.51
ECA,Europe & Central Asia (excluding high income),,1999,EG.USE.PCAP.KG.OE,2723.98
ECA,Europe & Central Asia (excluding high income),,2000,EG.USE.PCAP.KG.OE,2759.78
ECA,Europe & Central Asia (excluding high income),,2001,EG.USE.PCAP.KG.OE,2766.88
ECA,Europe & Central Asia (excluding high income),,2002,EG.USE.PCAP.KG.OE,2799.04
ECA,Europe & Central Asia (excluding high income),,2003,EG.USE.PCAP.KG.OE,2910.23
ECA,Europe & Central Asia (excluding high income),,2004,EG.USE.PCAP.KG.OE,2947.64
ECA,Europe & Central Asia (excluding high income),,2005,EG.USE.PCAP.KG.OE,2953.35
ECA,Europe & Central Asia (excluding high income),,2006,EG.USE.PCAP.KG.OE,3050.14
ECA,Europe & Central Asia (excluding high income),,2007,EG.USE.PCAP.KG.OE,3088.64
ECA,Europe & Central Asia (excluding high income),,2008,EG.USE.PCAP.KG.OE,3124.1
ECA,Europe & Central Asia (excluding high income),,2009,EG.USE.PCAP.KG.OE,2883.09
ECA,Europe & Central Asia (excluding high income),,2010,EG.USE.PCAP.KG.OE,3071.37
ECA,Europe & Central Asia (excluding high income),,2011,EG.USE.PCAP.KG.OE,3199.25
ECA,Europe & Central Asia (excluding high income),,2012,EG.USE.PCAP.KG.OE,3227.18
ECA,Europe & Central Asia (excluding high income),,2013,EG.USE.PCAP.KG.OE,3155.39
ECS,Europe & Central Asia,,1990,EG.USE.PCAP.KG.OE,3761.24
ECS,Europe & Central Asia,,1991,EG.USE.PCAP.KG.OE,3724.71
ECS,Europe & Central Asia,,1992,EG.USE.PCAP.KG.OE,3505.1
ECS,Europe & Central Asia,,1993,EG.USE.PCAP.KG.OE,3381.36
ECS,Europe & Central Asia,,1994,EG.USE.PCAP.KG.OE,3194.34
ECS,Europe & Central Asia,,1995,EG.USE.PCAP.KG.OE,3211.36
ECS,Europe & Central Asia,,1996,EG.USE.PCAP.KG.OE,3248.44
ECS,Europe & Central Asia,,1997,EG.USE.PCAP.KG.OE,3182.91
ECS,Europe & Central Asia,,1998,EG.USE.PCAP.KG.OE,3174.4
ECS,Europe & Central Asia,,1999,EG.USE.PCAP.KG.OE,3169.61
ECS,Europe & Central Asia,,2000,EG.USE.PCAP.KG.OE,3192.92
ECS,Europe & Central Asia,,2001,EG.USE.PCAP.KG.OE,3240.01
ECS,Europe & Central Asia,,2002,EG.USE.PCAP.KG.OE,3242.92
ECS,Europe & Central Asia,,2003,EG.USE.PCAP.KG.OE,3327.26
ECS,Europe & Central Asia,,2004,EG.USE.PCAP.KG.OE,3356.12
ECS,Europe & Central Asia,,2005,EG.USE.PCAP.KG.OE,3355.62
ECS,Europe & Central Asia,,2006,EG.USE.PCAP.KG.OE,3398.78
ECS,Europe & Central Asia,,2007,EG.USE.PCAP.KG.OE,3372.03
ECS,Europe & Central Asia,,2008,EG.USE.PCAP.KG.OE,3377.43
ECS,Europe & Central Asia,,2009,EG.USE.PCAP.KG.OE,3154.77
ECS,Europe & Central Asia,,2010,EG.USE.PCAP.KG.OE,3304.4
ECS,Europe & Central Asia,,2011,EG.USE.PCAP.KG.OE,3274.98
ECS,Europe & Central Asia,,2012,EG.USE.PCAP.KG.OE,3270.54
ECS,Europe & Central Asia,,2013,EG.USE.PCAP.KG.OE,3218.92
ECU,Ecuador,Upper middle income,1980,EG.USE.PCAP.KG.OE,614.1
ECU,Ecuador,Upper middle income,1981,EG.USE.PCAP.KG.OE,622.21
ECU,Ecuador,Upper middle income,1982,EG.USE.PCAP.KG.OE,652.66
ECU,Ecuador,Upper middle income,1983,EG.USE.PCAP.KG.OE,589.75
ECU,Ecuador,Upper middle income,1984,EG.USE.PCAP.KG.OE,615.59
ECU,Ecuador,Upper middle income,1985,EG.USE.PCAP.KG.OE,606.79
ECU,Ecuador,Upper middle income,1986,EG.USE.PCAP.KG.OE,589.22
ECU,Ecuador,Upper middle income,1987,EG.USE.PCAP.KG.OE,588.52
ECU,Ecuador,Upper middle income,1988,EG.USE.PCAP.KG.OE,601.48
ECU,Ecuador,Upper middle income,1989,EG.USE.PCAP.KG.OE,561.53
ECU,Ecuador,Upper middle income,1990,EG.USE.PCAP.KG.OE,605.75
ECU,Ecuador,Upper middle income,1991,EG.USE.PCAP.KG.OE,622.6
ECU,Ecuador,Upper middle income,1992,EG.USE.PCAP.KG.OE,617.2
ECU,Ecuador,Upper middle income,1993,EG.USE.PCAP.KG.OE,564.13
ECU,Ecuador,Upper middle income,1994,EG.USE.PCAP.KG.OE,592.29
ECU,Ecuador,Upper middle income,1995,EG.USE.PCAP.KG.OE,680.75
ECU,Ecuador,Upper middle income,1996,EG.USE.PCAP.KG.OE,704.01
ECU,Ecuador,Upper middle income,1997,EG.USE.PCAP.KG.OE,717.9
ECU,Ecuador,Upper middle income,1998,EG.USE.PCAP.KG.OE,724.85
ECU,Ecuador,Upper middle income,1999,EG.USE.PCAP.KG.OE,641.03
ECU,Ecuador,Upper middle income,2000,EG.USE.PCAP.KG.OE,698.19
ECU,Ecuador,Upper middle income,2001,EG.USE.PCAP.KG.OE,728.27
ECU,Ecuador,Upper middle income,2002,EG.USE.PCAP.KG.OE,698.47
ECU,Ecuador,Upper middle income,2003,EG.USE.PCAP.KG.OE,696.57
ECU,Ecuador,Upper middle income,2004,EG.USE.PCAP.KG.OE,661.12
ECU,Ecuador,Upper middle income,2005,EG.USE.PCAP.KG.OE,678.11
ECU,Ecuador,Upper middle income,2006,EG.USE.PCAP.KG.OE,669.5
ECU,Ecuador,Upper middle income,2007,EG.USE.PCAP.KG.OE,744.52
ECU,Ecuador,Upper middle income,2008,EG.USE.PCAP.KG.OE,674.29
ECU,Ecuador,Upper middle income,2009,EG.USE.PCAP.KG.OE,789.77
ECU,Ecuador,Upper middle income,2010,EG.USE.PCAP.KG.OE,785.18
ECU,Ecuador,Upper middle income,2011,EG.USE.PCAP.KG.OE,817.91
ECU,Ecuador,Upper middle income,2012,EG.USE.PCAP.KG.OE,794.64
ECU,Ecuador,Upper middle income,2013,EG.USE.PCAP.KG.OE,843.15
